EFFORTID,TRANSID,PROJECTCODE,Date,SITE,OBSERVER,END,ELAPSED,CLOUDS,RAIN,MOON,TRANSECT,COUNT,BAIT,CONFIG,HEIGHT,ARRAY,BI,T-ELAPSED,SPACING,ROW SPACINGl,COMMENTS
4938,5603,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,KLG,958,,80,10,,J,13,M,M,C,S,0,,16,16,
4938,5604,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,KLG,1009,,80,10,,L,13,M,M,C,S,1,,16,16,
4938,5605,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,KLG,1021,,80,10,,N,13,M,M,C,S,0,,16,16,
4939,5609,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,1012,,80,10,,P,13,M,M,C,S,1,,16,16,
4939,5610,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,1003,,80,10,,R,13,M,M,C,S,0,,16,16,
4939,5611,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,951,,80,10,,T,13,M,M,C,S,0,,16,16,
4939,5612,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,824,,80,10,,V,13,M,M,C,S,0,,16,16,
4939,5613,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,935,,80,10,,X,13,M,M,C,S,2,,16,16,
4939,5614,NWFN TRAP 2 LINVIS,20-Jul-05,NWFN,PAR,857,,80,10,,Z,13,M,M,C,S,3,,16,16,
4941,5627,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,KLG,803,,100,11,,Z,13,M,M,C,S,2,,16,16,
4941,5628,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,KLG,827,,100,11,,X,13,M,M,C,S,0,,16,16,
4941,5629,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,KLG,840,,100,11,,V,13,M,M,C,S,1,,16,16,
4941,5630,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,KLG,852,,100,11,,T,13,M,M,C,S,1,,16,16,
4940,5616,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,807,,100,11,,B,13,M,M,C,S,0,,16,16,
4940,5617,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,815,,100,11,,D,13,M,M,C,S,0,,16,16,
4940,5618,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,823,,100,11,,F,13,M,M,C,S,0,,16,16,
4940,5619,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,830,,100,11,,H,13,M,M,C,S,0,,16,16,
4940,5620,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,852,,100,11,,J,13,M,M,C,S,1,,16,16,
4940,5621,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,903,,100,11,,L,13,M,M,C,S,0,,16,16,
4940,5622,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,910,,100,11,,N,13,M,M,C,S,1,,16,16,
4940,5623,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,924,,100,11,,P,13,M,M,C,S,1,,16,16,
4940,5624,NWFN TRAP 2 LINVIS,21-Jul-05,NWFN,ROB,935,,100,11,,R,13,M,M,C,S,0,,16,16,
4945,5643,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,833,,100,11,,J,13,M,M,C,S,1,,16,16,
4945,5644,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,907,,100,11,,B,13,M,M,C,S,1,,16,16,
4945,5645,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,920,,100,11,,D,13,M,M,C,S,1,,16,16,
4945,5646,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,929,,100,11,,F,13,M,M,C,S,0,,16,16,
4945,5647,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,936,,100,11,,H,13,M,M,C,S,0,,16,16,
4945,5648,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,942,,100,11,,L,13,M,M,C,S,2,,16,16,
4945,5649,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,955,,100,11,,N,13,M,M,C,S,0,,16,16,
4945,5650,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ICC,1004,,100,11,,P,13,M,M,C,S,1,,16,16,
4944,5638,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ROB,931,,100,11,,R,13,M,M,C,S,3,,16,16,
4944,5639,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ROB,923,,100,11,,T,13,M,M,C,S,1,,16,16,
4944,5640,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ROB,915,,100,11,,V,13,M,M,C,S,1,,16,16,
4944,5641,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ROB,847,,100,11,,X,13,M,M,C,S,3,,16,16,
4944,5642,NWFN TRAP 2 LINVIS,22-Jul-05,NWFN,ROB,833,,100,11,,Z,13,M,M,C,S,2,,16,16,
4947,5660,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,856,,85,0,,B,13,M,M,C,S,0,,16,16,
4947,5661,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,907,,85,0,,D,13,M,M,C,S,1,,16,16,
4947,5662,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,921,,85,0,,F,13,M,M,C,S,1,,16,16,
4947,5663,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,935,,85,0,,H,13,M,M,C,S,0,,16,16,
4947,5664,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,948,,85,0,,J,13,M,M,C,S,1,,16,16,
4947,5665,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,KLG,818,,85,0,,L,13,M,M,C,S,1,,16,16,
4950,5686,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,1003,,85,0,,N,13,M,M,C,S,2,,16,16,
4950,5687,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,823,,85,0,,P,13,M,M,C,S,0,,16,16,
4950,5688,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,957,,85,0,,R,13,M,M,C,S,0,,16,16,
4950,5689,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,946,,85,0,,T,13,M,M,C,S,1,,16,16,
4950,5690,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,919,,85,0,,V,13,M,M,C,S,4,,16,16,
4950,5691,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,907,,85,0,,X,13,M,M,C,S,1,,16,16,
4950,5692,NWFN TRAP 2 LINVIS,23-Jul-05,NWFN,PAR,852,,85,0,,Z,13,M,M,C,S,1,,16,16,
4946,5651,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,809,,100,10,,N,13,M,M,C,S,0,,16,16,
4946,5652,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,837,,100,10,,Z,13,M,M,C,S,4,,16,16,
4946,5653,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,856,,100,10,,X,13,M,M,C,S,2,,16,16,
4946,5654,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,908,,100,10,,V,13,M,M,C,S,0,,16,16,
4946,5655,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,914,,100,10,,T,13,M,M,C,S,0,,16,16,
4946,5656,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,ICC,918,,100,10,,R,13,M,M,C,S,1,,16,16,
4948,5670,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,809,,100,10,,B,13,M,M,C,S,1,,16,16,
4948,5671,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,821,,100,10,,D,13,M,M,C,S,0,,16,16,
4948,5672,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,830,,100,10,,F,13,M,M,C,S,0,,16,16,
4948,5673,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,838,,100,10,,H,13,M,M,C,S,0,,16,16,
4948,5674,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,848,,100,10,,J,13,M,M,C,S,0,,16,16,
4948,5675,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,857,,100,10,,L,13,M,M,C,S,0,,16,16,
4948,5676,NWFN TRAP 2 LINVIS,24-Jul-05,NWFN,KLG,911,,100,10,,P,13,M,M,C,S,0,,16,16,
4949,5679,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,809,,70,10,,Z,13,M,M,C,S,1,,16,16,
4949,5680,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,850,,70,10,,X,13,M,M,C,S,0,,16,16,
4949,5681,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,902,,70,10,,V,13,M,M,C,S,1,,16,16,
4949,5682,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,913,,70,10,,T,13,M,M,C,S,0,,16,16,
4949,5683,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,920,,70,10,,R,13,M,M,C,S,0,,16,16,
4949,5684,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,935,,70,10,,P,13,M,M,C,S,0,,16,16,
4949,5685,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,KLG,941,,70,10,,N,13,M,M,C,S,0,,16,16,
4951,5695,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,811,,70,10,,B,13,M,M,C,S,0,,16,16,
4951,5696,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,843,,70,10,,D,13,M,M,C,S,0,,16,16,
4951,5697,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,851,,70,10,,F,12,M,M,C,S,1,,16,16,CHAMBER BLOCKING DOOR
4951,5697,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,851,,70,10,,F,12,M,M,C,S,1,,16,16,DOOR STICK OPEN
4951,5698,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,906,,70,10,,H,13,M,M,C,S,1,,16,16,
4951,5699,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,921,,70,10,,J,13,M,M,C,S,0,,16,16,
4951,5700,NWFN TRAP 2 LINVIS,25-Jul-05,NWFN,PAR,929,,70,10,,L,13,M,M,C,S,1,,16,16,
4953,4908,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,JLF,910,,70,10,,B,13,M,M,C,S,0,,16,16,
4953,4909,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,JLF,837,,70,10,,D,13,M,M,C,S,0,,16,16,
4953,4910,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,JLF,919,,70,10,,F,13,M,M,C,S,3,,16,16,
4953,4911,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,JLF,945,,70,10,,H,13,M,M,C,S,1,,16,16,
4953,4912,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,JLF,1009,,70,10,,J,13,M,M,C,S,0,,16,16,
4952,5703,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,1001,,70,10,,L,13,M,M,C,S,0,,16,16,
4952,5704,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,947,,70,10,,N,13,M,M,C,S,1,,16,16,
4952,5705,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,941,,70,10,,P,13,M,M,C,S,0,,16,16,
4952,5706,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,935,,70,10,,R,13,M,M,C,S,0,,16,16,
4952,5707,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,929,,70,10,,T,13,M,M,C,S,0,,16,16,
4952,5708,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,922,,70,10,,V,13,M,M,C,S,0,,16,16,
4952,5709,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,834,,70,10,,X,13,M,M,C,S,0,,16,16,
4952,5710,NWFN TRAP 2 LINVIS,26-Jul-05,NWFN,PAR,905,,70,10,,Z,13,M,M,C,S,2,,16,16,
4956,5725,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,JLF,959,,70,10,,R,13,M,M,C,S,0,,16,16,
4956,5726,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,JLF,948,,70,10,,T,13,M,M,C,S,0,,16,16,
4956,5727,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,JLF,831,,70,10,,V,13,M,M,C,S,1,,16,16,
4956,5728,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,JLF,929,,70,10,,X,13,M,M,C,S,2,,16,16,
4956,5729,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,JLF,905,,70,10,,Z,13,M,M,C,S,2,,16,16,
4954,5713,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,831,,70,10,,B,13,M,M,C,S,1,,16,16,
4954,5714,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,849,,70,10,,D,13,M,M,C,S,1,,16,16,
4954,5715,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,859,,70,10,,F,13,M,M,C,S,0,,16,16,
4954,5716,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,925,,70,10,,H,13,M,M,C,S,0,,16,16,
4954,5717,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,931,,70,10,,J,13,M,M,C,S,0,,16,16,
4954,5718,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,938,,70,10,,L,13,M,M,C,S,0,,16,16,
4954,5719,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,946,,70,10,,N,13,M,M,C,S,1,,16,16,
4954,5720,NWFN TRAP 2 LINVIS,27-Jul-05,NWFN,ROB,957,,70,10,,P,13,M,M,C,S,0,,16,16,
4958,5738,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,934,,85,10,,B,13,M,M,C,S,1,,16,16,
4958,5739,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,943,,85,10,,D,13,M,M,C,S,0,,16,16,
4958,5740,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,949,,85,10,,F,13,M,M,C,S,1,,16,16,
4958,5741,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,856,,85,10,,H,13,M,M,C,S,0,,16,16,
4958,5742,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,1006,,85,10,,J,13,M,M,C,S,1,,16,16,
4958,5743,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,1020,,85,10,,L,13,M,M,C,S,0,,16,16,
4958,5744,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,1027,,85,10,,N,13,M,M,C,S,0,,16,16,
4958,5745,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,JLF,1039,,85,10,,P,13,M,M,C,S,0,,16,16,
4957,5731,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,ROB,1034,,85,10,,R,13,M,M,C,S,1,,16,16,
4957,5732,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,ROB,953,,85,10,,T,13,M,M,C,S,0,,16,16,
4957,5733,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,ROB,930,,85,10,,V,13,M,M,C,S,1,,16,16,
4957,5734,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,ROB,904,,85,10,,X,13,M,M,C,S,1,,16,16,
4957,5735,NWFN TRAP 2 LINVIS,28-Jul-05,NWFN,ROB,853,,85,10,,Z,13,M,M,C,S,0,,16,16,
4960,5756,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,850,,50,10,,R,13,M,M,C,S,0,,16,16,
4960,5757,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,917,,50,10,,Z,13,M,M,C,S,1,,16,16,
4960,5758,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,928,,50,10,,X,13,M,M,C,S,0,,16,16,
4960,5759,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,934,,50,10,,V,13,M,M,C,S,1,,16,16,
4960,5760,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,947,,50,10,,T,13,M,M,C,S,2,,16,16,
4960,5761,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,ICC,1008,,50,10,,P,13,M,M,C,S,0,,16,16,
4959,5749,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,934,,50,10,,B,13,M,M,C,S,1,,16,16,
4959,5750,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,944,,50,10,,D,13,M,M,C,S,0,,16,16,
4959,5751,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,950,,50,10,,F,13,M,M,C,S,0,,16,16,
4959,5752,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,956,,50,10,,H,13,M,M,C,S,0,,16,16,
4959,5753,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,852,,50,10,,J,13,M,M,C,S,1,,16,16,
4959,5754,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,1004,,50,10,,L,13,M,M,C,S,0,,16,16,
4959,5755,NWFN TRAP 2 LINVIS,29-Jul-05,NWFN,JLF,1012,,50,10,,N,13,M,M,C,S,0,,16,16,
4972,5832,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,AWT,853,,98,10,,L,13,M,M,C,S,0,,16,16,
4972,5833,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,AWT,927,,98,10,,B,13,M,M,C,S,0,,16,16,
4972,5834,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,AWT,939,,98,10,,D,12,M,M,C,S,1,,16,16,TRAP DOOR NOT OPENING
4964,5782,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,1025,,98,10,,H,13,M,M,C,S,0,,16,16,
4964,5783,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,1018,,98,10,,J,13,M,M,C,S,0,,16,16,
4964,5784,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,1007,,98,10,,N,13,M,M,C,S,0,,16,16,
4964,5785,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,850,,98,10,,P,13,M,M,C,S,2,,16,16,
4964,5786,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,1000,,98,10,,R,13,M,M,C,S,0,,16,16,
4964,5787,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,954,,98,10,,T,13,M,M,C,S,1,,16,16,
4964,5788,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,945,,98,10,,V,13,M,M,C,S,1,,16,16,
4964,5789,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,936,,98,10,,X,13,M,M,C,S,0,,16,16,
4964,5790,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,JLF,927,,98,10,,Z,13,M,M,C,S,0,,16,16,
4967,5807,NWFN TRAP 2 LINVIS,30-Jul-05,NWFN,PAR,1025,,95,10,,F,13,M,M,C,S,0,,16,16,
4966,5799,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,742,,100,10,,Z,13,M,M,C,S,2,,16,16,
4966,5800,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,803,,100,10,,X,13,M,M,C,S,3,,16,16,
4966,5801,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,825,,100,10,,V,13,M,M,C,S,1,,16,16,
4966,5802,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,832,,100,10,,T,13,M,M,C,S,2,,16,16,
4966,5803,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,841,,100,10,,R,13,M,M,C,S,1,,16,16,
4966,5804,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,848,,100,10,,P,13,M,M,C,S,0,,16,16,
4966,5805,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,ICC,855,,100,10,,L,12,M,M,C,S,0,,16,16,Unlatched
4962,5766,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,813,,100,10,,B,13,M,M,C,S,0,,16,16,
4962,5767,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,822,,100,10,,D,13,M,M,C,S,1,,16,16,
4962,5768,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,835,,100,10,,F,13,M,M,C,S,0,,16,16,
4962,5769,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,844,,100,10,,H,13,M,M,C,S,0,,16,16,
4962,5770,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,852,,100,10,,J,13,M,M,C,S,0,,16,16,
4962,5772,NWFN TRAP 2 LINVIS,31-Jul-05,NWFN,KLG,740,,100,10,,N,13,M,M,C,S,0,,16,16,
4965,5791,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,836,,95,0,,B,13,M,M,C,S,0,,16,16,
4965,5792,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,902,,95,0,,D,12,M,M,C,S,0,,16,16,"Bait chamber open, mouse missing, treatment IV"
4965,5793,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,916,,95,0,,F,13,M,M,C,S,0,,16,16,
4965,5794,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,925,,95,0,,H,13,M,M,C,S,0,,16,16,
4965,5795,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,932,,95,0,,J,13,M,M,C,S,0,,16,16,
4965,5796,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,938,,95,0,,L,13,M,M,C,S,0,,16,16,
4965,5797,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,JLF,944,,95,0,,N,13,M,M,C,S,0,,16,16,
4963,5776,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,940,,95,0,,P,13,M,M,C,S,0,,16,16,
4963,5777,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,934,,95,0,,R,13,M,M,C,S,0,,16,16,
4963,5778,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,928,,95,0,,T,13,M,M,C,S,0,,16,16,
4963,5779,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,914,,95,0,,V,13,M,M,C,S,1,,16,16,
4963,5780,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,904,,95,0,,X,13,M,M,C,S,0,,16,16,
4963,5781,NWFN TRAP 2 LINVIS,1-Aug-05,NWFN,ROB,833,,95,0,,Z,13,M,M,C,S,1,,16,16,
4969,5816,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,825,,100,0,,Z,13,M,M,C,S,1,,16,16,
4969,5817,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,839,,100,0,,X,13,M,M,C,S,3,,16,16,
4969,5818,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,923,,100,0,,V,13,M,M,C,S,0,,16,16,
4969,5819,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,931,,100,0,,T,13,M,M,C,S,1,,16,16,
4969,5820,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,940,,100,0,,R,13,M,M,C,S,1,,16,16,
4969,5821,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,KLG,949,,100,0,,P,13,M,M,C,S,1,,16,16,
4970,5824,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,902,,100,0,,B,13,M,M,C,S,1,,16,16,
4970,5825,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,830,,100,0,,D,13,M,M,C,S,0,,16,16,
4970,5826,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,922,,100,0,,F,13,M,M,C,S,0,,16,16,
4970,5827,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,930,,100,0,,H,13,M,M,C,S,0,,16,16,
4970,5828,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,937,,100,0,,J,13,M,M,C,S,0,,16,16,
4970,5829,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,944,,100,0,,L,13,M,M,C,S,0,,16,16,
4970,5830,NWFN TRAP 2 LINVIS,2-Aug-05,NWFN,PAR,952,,100,0,,N,13,M,M,C,S,1,,16,16,
4978,5847,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,906,,80,0,,R,13,M,M,C,S,0,,16,16,
4978,5848,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,912,,80,0,,P,13,M,M,C,S,1,,16,16,
4978,5849,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,927,,80,0,,N,13,M,M,C,S,0,,16,16,
4978,5850,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,937,,80,0,,L,13,M,M,C,S,0,,16,16,
4978,5851,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,945,,80,0,,J,13,M,M,C,S,0,,16,16,
4978,5852,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,952,,80,0,,H,13,M,M,C,S,0,,16,16,
4978,5853,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,AWT,1001,,80,0,,D,13,M,M,C,S,0,,16,16,
4977,5842,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,JLF,1001,,80,0,,T,13,M,M,C,S,0,,16,16,
4977,5843,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,JLF,904,,80,0,,V,13,M,M,C,S,2,,16,16,
4977,5844,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,JLF,953,,80,0,,X,13,M,M,C,S,0,,16,16,
4977,5845,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,JLF,941,,80,0,,Z,13,M,M,C,S,1,,16,16,
4974,5837,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,PAR,953,,80,0,,B,13,M,M,C,S,1,,16,16,
4974,5838,NWFN TRAP 2 LINVIS,3-Aug-05,NWFN,PAR,905,,80,0,,F,13,M,M,C,S,3,,16,16,
4981,5865,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,1015,,100,1,,P,13,M,M,C,S,0,,16,16,
4981,5866,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,1008,,100,1,,R,13,M,M,C,S,0,,16,16,
4981,5867,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,849,,100,1,,T,13,M,M,C,S,0,,16,16,
4981,5868,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,937,,100,1,,V,13,M,M,C,S,0,,16,16,
4981,5869,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,949,,100,1,,X,13,M,M,C,S,1,,16,16,
4981,5870,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,AWT,925,,100,1,,Z,13,M,M,C,S,1,,16,16,
4979,5854,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,KLG,846,,100,0,,H,13,M,M,C,S,0,,16,16,
4979,5855,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,KLG,920,,100,0,,B,13,M,M,C,S,0,,16,16,
4979,5856,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,KLG,930,,100,0,,D,13,M,M,C,S,0,,16,16,
4979,5857,NWFN TRAP 2 LINVIS,4-Aug-05,NWFN,KLG,939,,100,0,,F,13,M,M,C,S,0,,16,16,
